datetime,stock,date,mid,bid,ask,trade_price,size,side,spread,dollar_volume
2024-01-15 10:06:06.092568,AAPL,2024-01-15,186.5411,186.5362,186.546,186.5362,530,-1,0.0099,98864.16
2024-01-15 10:06:07.092610,AAPL,2024-01-15,186.5191,186.5141,186.524,186.524,321,1,0.0099,59874.21
2024-01-15 10:06:08.092653,AAPL,2024-01-15,186.515,186.5101,186.5199,186.5199,345,1,0.0099,64349.37
2024-01-15 10:06:09.092696,AAPL,2024-01-15,186.5231,186.5182,186.5281,186.5182,123,-1,0.0099,22941.74
2024-01-15 10:06:10.092739,AAPL,2024-01-15,186.5404,186.5355,186.5453,186.5453,177,1,0.0099,33018.52
2024-01-15 10:06:11.092781,AAPL,2024-01-15,186.5391,186.5342,186.544,186.544,225,1,0.0099,41972.4
2024-01-15 10:06:12.092824,AAPL,2024-01-15,186.5335,186.5286,186.5384,186.5286,358,-1,0.0099,66777.22
2024-01-15 10:06:13.092867,AAPL,2024-01-15,186.5361,186.5312,186.5411,186.5312,602,-1,0.0099,112291.79
2024-01-15 10:06:14.092909,AAPL,2024-01-15,186.5215,186.5166,186.5265,186.5265,531,1,0.0099,99045.56
2024-01-15 10:06:15.092952,AAPL,2024-01-15,186.5581,186.5531,186.563,186.5531,154,-1,0.0099,28729.18
2024-01-15 10:06:16.092995,AAPL,2024-01-15,186.53,186.525,186.5349,186.5349,157,1,0.0099,29285.98
2024-01-15 10:06:17.093038,AAPL,2024-01-15,186.5332,186.5283,186.5381,186.5283,765,-1,0.0099,142694.13
2024-01-15 10:06:18.093080,AAPL,2024-01-15,186.5686,186.5636,186.5735,186.5636,184,-1,0.0099,34327.71
2024-01-15 10:06:19.093123,AAPL,2024-01-15,186.5687,186.5637,186.5736,186.5736,123,1,0.0099,22948.55
2024-01-15 10:06:20.093166,AAPL,2024-01-15,186.5654,186.5604,186.5703,186.5703,209,1,0.0099,38993.19
2024-01-15 10:06:21.093209,AAPL,2024-01-15,186.5591,186.5542,186.564,186.5542,728,-1,0.0099,135811.45
2024-01-15 10:06:22.093251,AAPL,2024-01-15,186.556,186.551,186.5609,186.551,123,-1,0.0099,22945.78
2024-01-15 10:06:23.093294,AAPL,2024-01-15,186.5799,186.575,186.5849,186.5849,174,1,0.0098,32465.76
2024-01-15 10:06:24.093337,AAPL,2024-01-15,186.5413,186.5364,186.5462,186.5462,123,1,0.0098,22945.19
2024-01-15 10:06:25.093380,AAPL,2024-01-15,186.5681,186.5632,186.573,186.573,531,1,0.0098,99070.27
2024-01-15 10:06:26.093422,AAPL,2024-01-15,186.5432,186.5383,186.5482,186.5482,310,1,0.0098,57829.93
2024-01-15 10:06:27.093465,AAPL,2024-01-15,186.5386,186.5337,186.5435,186.5337,518,-1,0.0098,96624.43
2024-01-15 10:06:28.093508,AAPL,2024-01-15,186.5311,186.5262,186.536,186.536,865,1,0.0098,161353.65
2024-01-15 10:06:29.093551,AAPL,2024-01-15,186.5414,186.5364,186.5463,186.5364,123,-1,0.0098,22943.98
2024-01-15 10:06:30.093593,AAPL,2024-01-15,186.5135,186.5086,186.5184,186.5086,133,-1,0.0098,24805.64
2024-01-15 10:06:31.093636,AAPL,2024-01-15,186.5215,186.5166,186.5265,186.5166,174,-1,0.0098,32453.89
2024-01-15 10:06:32.093679,AAPL,2024-01-15,186.5568,186.5519,186.5618,186.5618,261,1,0.0098,48692.62
2024-01-15 10:06:33.093721,AAPL,2024-01-15,186.5331,186.5281,186.538,186.5281,369,-1,0.0098,68828.89
2024-01-15 10:06:34.093764,AAPL,2024-01-15,186.5364,186.5315,186.5413,186.5315,165,-1,0.0098,30777.69
2024-01-15 10:06:35.093807,AAPL,2024-01-15,186.5248,186.5199,186.5298,186.5298,141,1,0.0098,26300.7
2024-01-15 10:06:36.093850,AAPL,2024-01-15,186.5323,186.5273,186.5372,186.5372,530,1,0.0098,98864.71
2024-01-15 10:06:37.093892,AAPL,2024-01-15,186.5326,186.5277,186.5375,186.5277,382,-1,0.0098,71253.57
2024-01-15 10:06:38.093935,AAPL,2024-01-15,186.5214,186.5165,186.5263,186.5263,317,1,0.0098,59128.85
2024-01-15 10:06:39.093978,AAPL,2024-01-15,186.5299,186.525,186.5348,186.525,123,-1,0.0098,22942.57
2024-01-15 10:06:40.094021,AAPL,2024-01-15,186.5614,186.5564,186.5663,186.5564,649,-1,0.0098,121075.12
2024-01-15 10:06:41.094063,AAPL,2024-01-15,186.558,186.5531,186.5629,186.5629,285,1,0.0098,53170.44
2024-01-15 10:06:42.094106,AAPL,2024-01-15,186.5706,186.5656,186.5755,186.5755,216,1,0.0098,40300.3
2024-01-15 10:06:43.094149,AAPL,2024-01-15,186.548,186.5431,186.553,186.553,127,1,0.0098,23692.23
2024-01-15 10:06:44.094192,AAPL,2024-01-15,186.5314,186.5265,186.5363,186.5363,148,1,0.0098,27607.37
2024-01-15 10:06:45.094234,AAPL,2024-01-15,186.5396,186.5347,186.5445,186.5347,123,-1,0.0098,22943.77
2024-01-15 10:06:46.094277,AAPL,2024-01-15,186.5654,186.5605,186.5704,186.5704,123,1,0.0098,22948.16
2024-01-15 10:06:47.094320,AAPL,2024-01-15,186.5716,186.5667,186.5766,186.5766,127,1,0.0098,23695.22
2024-01-15 10:06:48.094363,AAPL,2024-01-15,186.5662,186.5613,186.5711,186.5711,123,1,0.0098,22948.25
2024-01-15 10:06:49.094405,AAPL,2024-01-15,186.5662,186.5613,186.5711,186.5613,234,-1,0.0098,43655.33
2024-01-15 10:06:50.094448,AAPL,2024-01-15,186.5444,186.5395,186.5493,186.5493,123,1,0.0098,22945.57
2024-01-15 10:06:51.094491,AAPL,2024-01-15,186.5549,186.55,186.5599,186.55,442,-1,0.0098,82455.11
2024-01-15 10:06:52.094533,AAPL,2024-01-15,186.5703,186.5654,186.5752,186.5654,123,-1,0.0098,22947.54
2024-01-15 10:06:53.094576,AAPL,2024-01-15,186.5624,186.5575,186.5673,186.5673,642,1,0.0098,119776.23
2024-01-15 10:06:54.094619,AAPL,2024-01-15,186.5542,186.5493,186.5592,186.5592,481,1,0.0098,89734.96
2024-01-15 10:06:55.094662,AAPL,2024-01-15,186.5589,186.554,186.5638,186.554,123,-1,0.0098,22946.14
2024-01-15 10:06:56.094704,AAPL,2024-01-15,186.5513,186.5464,186.5562,186.5464,228,-1,0.0098,42532.57
2024-01-15 10:06:57.094747,AAPL,2024-01-15,186.5501,186.5452,186.555,186.555,123,1,0.0098,22946.27
2024-01-15 10:06:58.094790,AAPL,2024-01-15,186.5866,186.5817,186.5915,186.5817,391,-1,0.0098,72953.45
2024-01-15 10:06:59.094833,AAPL,2024-01-15,186.5823,186.5774,186.5873,186.5873,1042,1,0.0098,194423.92
2024-01-15 10:07:00.094875,AAPL,2024-01-15,186.5761,186.5712,186.581,186.581,634,1,0.0098,118292.37
2024-01-15 10:07:01.094918,AAPL,2024-01-15,186.5649,186.5599,186.5698,186.5599,142,-1,0.0098,26491.51
2024-01-15 10:07:02.094961,AAPL,2024-01-15,186.5778,186.5729,186.5827,186.5827,270,1,0.0098,50377.33
2024-01-15 10:07:03.095004,AAPL,2024-01-15,186.5746,186.5697,186.5796,186.5697,833,-1,0.0098,155412.58
2024-01-15 10:07:04.095046,AAPL,2024-01-15,186.5634,186.5584,186.5683,186.5584,375,-1,0.0098,69959.42
2024-01-15 10:07:05.095089,AAPL,2024-01-15,186.5863,186.5814,186.5912,186.5814,553,-1,0.0098,103179.51
2024-01-15 10:07:06.095132,AAPL,2024-01-15,186.611,186.606,186.6159,186.6159,414,1,0.0098,77258.97
2024-01-15 10:07:07.095175,AAPL,2024-01-15,186.6005,186.5956,186.6055,186.6055,261,1,0.0098,48704.02
2024-01-15 10:07:08.095217,AAPL,2024-01-15,186.5681,186.5632,186.573,186.573,233,1,0.0098,43471.52
2024-01-15 10:07:09.095260,AAPL,2024-01-15,186.5856,186.5807,186.5905,186.5905,123,1,0.0098,22950.64
2024-01-15 10:07:10.095303,AAPL,2024-01-15,186.5737,186.5688,186.5786,186.5786,133,1,0.0098,24814.96
2024-01-15 10:07:11.095345,AAPL,2024-01-15,186.5875,186.5825,186.5924,186.5825,123,-1,0.0098,22949.65
2024-01-15 10:07:12.095388,AAPL,2024-01-15,186.5533,186.5484,186.5582,186.5582,185,1,0.0098,34513.26
2024-01-15 10:07:13.095431,AAPL,2024-01-15,186.5688,186.5638,186.5737,186.5638,266,-1,0.0098,49625.98
2024-01-15 10:07:14.095474,AAPL,2024-01-15,186.5477,186.5428,186.5527,186.5428,225,-1,0.0098,41972.14
2024-01-15 10:07:15.095516,AAPL,2024-01-15,186.5604,186.5555,186.5653,186.5555,292,-1,0.0098,54474.21
2024-01-15 10:07:16.095559,AAPL,2024-01-15,186.5607,186.5558,186.5656,186.5558,419,-1,0.0098,78166.86
2024-01-15 10:07:17.095602,AAPL,2024-01-15,186.5441,186.5392,186.549,186.549,176,1,0.0098,32832.63
2024-01-15 10:07:18.095645,AAPL,2024-01-15,186.5371,186.5322,186.542,186.542,444,1,0.0098,82824.64
2024-01-15 10:07:19.095687,AAPL,2024-01-15,186.549,186.5441,186.5539,186.5441,613,-1,0.0098,114351.5
2024-01-15 10:07:20.095730,AAPL,2024-01-15,186.5508,186.5459,186.5557,186.5459,342,-1,0.0098,63798.69
2024-01-15 10:07:21.095773,AAPL,2024-01-15,186.5609,186.556,186.5658,186.5658,159,1,0.0098,29663.97
2024-01-15 10:07:22.095816,AAPL,2024-01-15,186.5952,186.5903,186.6001,186.5903,525,-1,0.0098,97959.9
2024-01-15 10:07:23.095858,AAPL,2024-01-15,186.5681,186.5632,186.573,186.5632,362,-1,0.0098,67535.87
2024-01-15 10:07:24.095901,AAPL,2024-01-15,186.5961,186.5912,186.601,186.601,404,1,0.0098,75386.81
2024-01-15 10:07:25.095944,AAPL,2024-01-15,186.5979,186.593,186.6028,186.6028,841,1,0.0098,156932.97
2024-01-15 10:07:26.095987,AAPL,2024-01-15,186.5823,186.5774,186.5872,186.5774,434,-1,0.0098,80974.6
2024-01-15 10:07:27.096029,AAPL,2024-01-15,186.5593,186.5544,186.5642,186.5642,868,1,0.0098,161937.73
2024-01-15 10:07:28.096072,AAPL,2024-01-15,186.556,186.5511,186.5609,186.5609,218,1,0.0098,40670.28
2024-01-15 10:07:29.096115,AAPL,2024-01-15,186.572,186.5671,186.5769,186.5769,173,1,0.0098,32277.8
2024-01-15 10:07:30.096157,AAPL,2024-01-15,186.5698,186.5649,186.5747,186.5649,617,-1,0.0098,115110.52
2024-01-15 10:07:31.096200,AAPL,2024-01-15,186.5959,186.591,186.6008,186.591,123,-1,0.0098,22950.7
2024-01-15 10:07:32.096243,AAPL,2024-01-15,186.5708,186.5659,186.5757,186.5757,1116,1,0.0098,208218.51
2024-01-15 10:07:33.096286,AAPL,2024-01-15,186.5706,186.5657,186.5755,186.5755,697,1,0.0098,130043.13
2024-01-15 10:07:34.096328,AAPL,2024-01-15,186.5489,186.544,186.5538,186.5538,263,1,0.0098,49063.66
2024-01-15 10:07:35.096371,AAPL,2024-01-15,186.5552,186.5503,186.5601,186.5601,643,1,0.0098,119958.16
2024-01-15 10:07:36.096414,AAPL,2024-01-15,186.5706,186.5657,186.5755,186.5755,417,1,0.0098,77801.97
2024-01-15 10:07:37.096457,AAPL,2024-01-15,186.5633,186.5584,186.5682,186.5682,123,1,0.0098,22947.89
2024-01-15 10:07:38.096499,AAPL,2024-01-15,186.5182,186.5133,186.5231,186.5231,128,1,0.0098,23874.96
2024-01-15 10:07:39.096542,AAPL,2024-01-15,186.5217,186.5168,186.5266,186.5168,309,-1,0.0098,57633.68
2024-01-15 10:07:40.096585,AAPL,2024-01-15,186.5292,186.5243,186.5341,186.5341,279,1,0.0098,52043.02
2024-01-15 10:07:41.096628,AAPL,2024-01-15,186.5362,186.5313,186.5411,186.5411,700,1,0.0098,130578.79
2024-01-15 10:07:42.096670,AAPL,2024-01-15,186.5576,186.5527,186.5625,186.5625,312,1,0.0098,58207.5
2024-01-15 10:07:43.096713,AAPL,2024-01-15,186.5391,186.5342,186.544,186.5342,123,-1,0.0098,22943.7
2024-01-15 10:07:44.096756,AAPL,2024-01-15,186.5508,186.5459,186.5557,186.5557,158,1,0.0098,29475.81
2024-01-15 10:07:45.096799,AAPL,2024-01-15,186.5714,186.5665,186.5763,186.5665,445,-1,0.0098,83022.11
2024-01-15 10:07:46.096841,AAPL,2024-01-15,186.5407,186.5358,186.5456,186.5358,123,-1,0.0098,22943.9
2024-01-15 10:07:47.096884,AAPL,2024-01-15,186.5462,186.5413,186.5511,186.5413,123,-1,0.0098,22944.58
2024-01-15 10:07:48.096927,AAPL,2024-01-15,186.5375,186.5326,186.5424,186.5326,182,-1,0.0098,33948.94
2024-01-15 10:07:49.096969,AAPL,2024-01-15,186.5361,186.5312,186.541,186.541,515,1,0.0098,96068.62
2024-01-15 10:07:50.097012,AAPL,2024-01-15,186.5421,186.5372,186.547,186.547,206,1,0.0098,38428.69
2024-01-15 10:07:51.097055,AAPL,2024-01-15,186.5337,186.5288,186.5386,186.5288,355,-1,0.0098,66217.72
2024-01-15 10:07:52.097098,AAPL,2024-01-15,186.522,186.5171,186.5269,186.5269,246,1,0.0098,45885.63
2024-01-15 10:07:53.097140,AAPL,2024-01-15,186.5226,186.5177,186.5275,186.5275,219,1,0.0098,40849.53
2024-01-15 10:07:54.097183,AAPL,2024-01-15,186.5038,186.4989,186.5088,186.4989,145,-1,0.0098,27042.35
2024-01-15 10:07:55.097226,AAPL,2024-01-15,186.4851,186.4802,186.49,186.4802,481,-1,0.0098,89696.98
2024-01-15 10:07:56.097269,AAPL,2024-01-15,186.4968,186.4919,186.5017,186.4919,123,-1,0.0098,22938.51
2024-01-15 10:07:57.097311,AAPL,2024-01-15,186.477,186.4721,186.4819,186.4721,203,-1,0.0098,37853.84
2024-01-15 10:07:58.097354,AAPL,2024-01-15,186.4885,186.4836,186.4934,186.4836,615,-1,0.0098,114687.41
2024-01-15 10:07:59.097397,AAPL,2024-01-15,186.4965,186.4916,186.5014,186.4916,132,-1,0.0098,24616.89
2024-01-15 10:08:00.097440,AAPL,2024-01-15,186.4667,186.4618,186.4716,186.4716,123,1,0.0098,22936.01
2024-01-15 10:08:01.097482,AAPL,2024-01-15,186.455,186.4501,186.4599,186.4501,123,-1,0.0098,22933.36
2024-01-15 10:08:02.097525,AAPL,2024-01-15,186.4756,186.4707,186.4805,186.4805,418,1,0.0098,77948.86
2024-01-15 10:08:03.097568,AAPL,2024-01-15,186.4587,186.4538,186.4636,186.4538,441,-1,0.0098,82226.12
2024-01-15 10:08:04.097611,AAPL,2024-01-15,186.4507,186.4458,186.4556,186.4556,185,1,0.0098,34494.28
2024-01-15 10:08:05.097653,AAPL,2024-01-15,186.4587,186.4538,186.4636,186.4636,122,1,0.0098,22748.55
2024-01-15 10:08:06.097696,AAPL,2024-01-15,186.4722,186.4673,186.4771,186.4673,217,-1,0.0098,40463.4
2024-01-15 10:08:07.097739,AAPL,2024-01-15,186.4678,186.4629,186.4727,186.4727,630,1,0.0098,117477.82
2024-01-15 10:08:08.097781,AAPL,2024-01-15,186.4575,186.4526,186.4624,186.4526,122,-1,0.0098,22747.22
2024-01-15 10:08:09.097824,AAPL,2024-01-15,186.482,186.4771,186.4869,186.4771,572,-1,0.0098,106664.92
2024-01-15 10:08:10.097867,AAPL,2024-01-15,186.512,186.5071,186.5169,186.5071,122,-1,0.0098,22753.87
2024-01-15 10:08:11.097910,AAPL,2024-01-15,186.5289,186.524,186.5338,186.5338,122,1,0.0098,22757.12
2024-01-15 10:08:12.097952,AAPL,2024-01-15,186.5303,186.5254,186.5352,186.5352,267,1,0.0098,49804.91
2024-01-15 10:08:13.097995,AAPL,2024-01-15,186.5164,186.5115,186.5213,186.5115,523,-1,0.0098,97545.52
2024-01-15 10:08:14.098038,AAPL,2024-01-15,186.5021,186.4972,186.507,186.507,797,1,0.0098,148646.09
2024-01-15 10:08:15.098081,AAPL,2024-01-15,186.5111,186.5062,186.516,186.516,543,1,0.0098,101278.19
2024-01-15 10:08:16.098123,AAPL,2024-01-15,186.5183,186.5134,186.5232,186.5232,850,1,0.0098,158544.73
2024-01-15 10:08:17.098166,AAPL,2024-01-15,186.5424,186.5375,186.5473,186.5375,283,-1,0.0098,52790.13
2024-01-15 10:08:18.098209,AAPL,2024-01-15,186.5536,186.5487,186.5585,186.5487,148,-1,0.0098,27609.21
2024-01-15 10:08:19.098252,AAPL,2024-01-15,186.5278,186.5229,186.5327,186.5327,632,1,0.0098,117888.65
2024-01-15 10:08:20.098294,AAPL,2024-01-15,186.5459,186.541,186.5508,186.541,731,-1,0.0098,136361.45
2024-01-15 10:08:21.098337,AAPL,2024-01-15,186.5287,186.5238,186.5336,186.5238,517,-1,0.0098,96432.81
2024-01-15 10:08:22.098380,AAPL,2024-01-15,186.5221,186.5172,186.527,186.5172,400,-1,0.0098,74606.88
2024-01-15 10:08:23.098423,AAPL,2024-01-15,186.5264,186.5215,186.5313,186.5313,748,1,0.0098,139525.41
2024-01-15 10:08:24.098465,AAPL,2024-01-15,186.5607,186.5558,186.5656,186.5558,321,-1,0.0098,59884.42
2024-01-15 10:08:25.098508,AAPL,2024-01-15,186.6142,186.6093,186.6191,186.6191,240,1,0.0098,44788.59
2024-01-15 10:08:26.098551,AAPL,2024-01-15,186.6247,186.6198,186.6295,186.6198,438,-1,0.0098,81739.45
2024-01-15 10:08:27.098593,AAPL,2024-01-15,186.6215,186.6166,186.6264,186.6166,359,-1,0.0098,66995.36
2024-01-15 10:08:28.098636,AAPL,2024-01-15,186.6307,186.6258,186.6356,186.6258,498,-1,0.0098,92939.65
2024-01-15 10:08:29.098679,AAPL,2024-01-15,186.646,186.6411,186.6508,186.6508,219,1,0.0098,40876.54
2024-01-15 10:08:30.098722,AAPL,2024-01-15,186.6404,186.6355,186.6453,186.6355,507,-1,0.0098,94624.22
2024-01-15 10:08:31.098764,AAPL,2024-01-15,186.6713,186.6664,186.6762,186.6762,487,1,0.0098,90911.3
2024-01-15 10:08:32.098807,AAPL,2024-01-15,186.6752,186.6704,186.6801,186.6801,290,1,0.0098,54137.24
2024-01-15 10:08:33.098850,AAPL,2024-01-15,186.6838,186.6789,186.6887,186.6789,133,-1,0.0098,24828.29
2024-01-15 10:08:34.098893,AAPL,2024-01-15,186.6952,186.6903,186.7001,186.6903,661,-1,0.0098,123402.32
2024-01-15 10:08:35.098935,AAPL,2024-01-15,186.7025,186.6976,186.7074,186.7074,122,1,0.0098,22778.3
2024-01-15 10:08:36.098978,AAPL,2024-01-15,186.7169,186.712,186.7218,186.7218,122,1,0.0098,22780.06
2024-01-15 10:08:37.099021,AAPL,2024-01-15,186.7063,186.7014,186.7112,186.7112,279,1,0.0098,52092.42
2024-01-15 10:08:38.099064,AAPL,2024-01-15,186.6967,186.6918,186.7016,186.6918,122,-1,0.0098,22776.4
2024-01-15 10:08:39.099106,AAPL,2024-01-15,186.6778,186.6729,186.6827,186.6729,843,-1,0.0098,157365.27
2024-01-15 10:08:40.099149,AAPL,2024-01-15,186.6854,186.6805,186.6903,186.6805,247,-1,0.0098,46110.08
2024-01-15 10:08:41.099192,AAPL,2024-01-15,186.6987,186.6938,186.7036,186.7036,840,1,0.0098,156831.05
2024-01-15 10:08:42.099235,AAPL,2024-01-15,186.7066,186.7017,186.7115,186.7017,1037,-1,0.0098,193609.66
2024-01-15 10:08:43.099277,AAPL,2024-01-15,186.7353,186.7304,186.7402,186.7304,215,-1,0.0098,40147.04
2024-01-15 10:08:44.099320,AAPL,2024-01-15,186.7352,186.7303,186.7401,186.7303,721,-1,0.0098,134632.58
2024-01-15 10:08:45.099363,AAPL,2024-01-15,186.7467,186.7418,186.7516,186.7418,122,-1,0.0098,22782.5
2024-01-15 10:08:46.099405,AAPL,2024-01-15,186.728,186.7231,186.7329,186.7231,345,-1,0.0098,64419.46
2024-01-15 10:08:47.099448,AAPL,2024-01-15,186.7213,186.7164,186.7262,186.7164,166,-1,0.0098,30994.93
2024-01-15 10:08:48.099491,AAPL,2024-01-15,186.7333,186.7284,186.7382,186.7382,427,1,0.0098,79737.19
2024-01-15 10:08:49.099534,AAPL,2024-01-15,186.7478,186.7429,186.7527,186.7527,496,1,0.0098,92629.35
2024-01-15 10:08:50.099576,AAPL,2024-01-15,186.7428,186.7379,186.7477,186.7379,214,-1,0.0098,39961.91
2024-01-15 10:08:51.099619,AAPL,2024-01-15,186.7416,186.7367,186.7465,186.7367,378,-1,0.0098,70586.46
2024-01-15 10:08:52.099662,AAPL,2024-01-15,186.7155,186.7106,186.7204,186.7106,521,-1,0.0098,97276.25
2024-01-15 10:08:53.099705,AAPL,2024-01-15,186.7094,186.7045,186.7143,186.7143,284,1,0.0098,53026.86
2024-01-15 10:08:54.099747,AAPL,2024-01-15,186.7247,186.7198,186.7296,186.7296,1868,1,0.0098,348810.83
2024-01-15 10:08:55.099790,AAPL,2024-01-15,186.7345,186.7296,186.7394,186.7296,219,-1,0.0098,40893.79
2024-01-15 10:08:56.099833,AAPL,2024-01-15,186.7431,186.7382,186.748,186.7382,921,-1,0.0098,171985.91
2024-01-15 10:08:57.099876,AAPL,2024-01-15,186.744,186.7391,186.7489,186.7391,612,-1,0.0098,114284.32
2024-01-15 10:08:58.099918,AAPL,2024-01-15,186.7441,186.7392,186.749,186.749,122,1,0.0098,22783.38
2024-01-15 10:08:59.099961,AAPL,2024-01-15,186.7328,186.7279,186.7377,186.7377,808,1,0.0098,150884.04
2024-01-15 10:09:00.100004,AAPL,2024-01-15,186.7447,186.7399,186.7496,186.7496,578,1,0.0098,107941.29
2024-01-15 10:09:01.100047,AAPL,2024-01-15,186.752,186.7471,186.7568,186.7568,268,1,0.0098,50050.83
2024-01-15 10:09:02.100089,AAPL,2024-01-15,186.7604,186.7555,186.7653,186.7653,328,1,0.0098,61259.01
2024-01-15 10:09:03.100132,AAPL,2024-01-15,186.7514,186.7465,186.7563,186.7465,362,-1,0.0098,67602.23
2024-01-15 10:09:04.100175,AAPL,2024-01-15,186.7145,186.7096,186.7194,186.7096,735,-1,0.0098,137231.58
2024-01-15 10:09:05.100217,AAPL,2024-01-15,186.7333,186.7284,186.7382,186.7382,175,1,0.0098,32679.18
2024-01-15 10:09:06.100260,AAPL,2024-01-15,186.7251,186.7202,186.73,186.7202,870,-1,0.0098,162446.58
2024-01-15 10:09:07.100303,AAPL,2024-01-15,186.7103,186.7054,186.7152,186.7054,122,-1,0.0098,22778.06
2024-01-15 10:09:08.100346,AAPL,2024-01-15,186.7222,186.7173,186.7271,186.7173,122,-1,0.0098,22779.51
2024-01-15 10:09:09.100388,AAPL,2024-01-15,186.7155,186.7106,186.7204,186.7106,393,-1,0.0098,73377.27
2024-01-15 10:09:10.100431,AAPL,2024-01-15,186.7336,186.7287,186.7385,186.7385,669,1,0.0098,124928.06
2024-01-15 10:09:11.100474,AAPL,2024-01-15,186.7442,186.7393,186.7491,186.7491,211,1,0.0098,39404.05
2024-01-15 10:09:12.100517,AAPL,2024-01-15,186.7559,186.751,186.7608,186.7608,122,1,0.0098,22784.81
2024-01-15 10:09:13.100559,AAPL,2024-01-15,186.7325,186.7276,186.7374,186.7276,122,-1,0.0098,22780.77
2024-01-15 10:09:14.100602,AAPL,2024-01-15,186.7532,186.7483,186.7581,186.7483,346,-1,0.0098,64614.93
2024-01-15 10:09:15.100645,AAPL,2024-01-15,186.7577,186.7528,186.7626,186.7626,242,1,0.0098,45196.54
2024-01-15 10:09:16.100688,AAPL,2024-01-15,186.7514,186.7465,186.7563,186.7465,683,-1,0.0098,127547.86
2024-01-15 10:09:17.100730,AAPL,2024-01-15,186.7538,186.749,186.7587,186.7587,259,1,0.0098,48370.51
2024-01-15 10:09:18.100773,AAPL,2024-01-15,186.7235,186.7186,186.7284,186.7186,134,-1,0.0098,25020.29
2024-01-15 10:09:19.100816,AAPL,2024-01-15,186.7305,186.7256,186.7353,186.7353,313,1,0.0098,58448.16
2024-01-15 10:09:20.100859,AAPL,2024-01-15,186.7129,186.708,186.7178,186.7178,550,1,0.0098,102694.77
2024-01-15 10:09:21.100901,AAPL,2024-01-15,186.6898,186.6849,186.6947,186.6947,720,1,0.0098,134420.15
2024-01-15 10:09:22.100944,AAPL,2024-01-15,186.6638,186.6589,186.6686,186.6686,223,1,0.0098,41627.11
2024-01-15 10:09:23.100987,AAPL,2024-01-15,186.6828,186.6779,186.6877,186.6779,258,-1,0.0098,48162.89
2024-01-15 10:09:24.101029,AAPL,2024-01-15,186.672,186.6671,186.6769,186.6769,456,1,0.0098,85124.67
2024-01-15 10:09:25.101072,AAPL,2024-01-15,186.6982,186.6933,186.7031,186.6933,133,-1,0.0098,24830.21
2024-01-15 10:09:26.101115,AAPL,2024-01-15,186.6891,186.6842,186.6939,186.6939,440,1,0.0098,82145.34
2024-01-15 10:09:27.101158,AAPL,2024-01-15,186.6599,186.655,186.6648,186.6648,203,1,0.0098,37892.95
2024-01-15 10:09:28.101200,AAPL,2024-01-15,186.6409,186.636,186.6457,186.636,229,-1,0.0098,42739.64
2024-01-15 10:09:29.101243,AAPL,2024-01-15,186.662,186.6571,186.6668,186.6571,244,-1,0.0098,45544.33
2024-01-15 10:09:30.101286,AAPL,2024-01-15,186.6593,186.6544,186.6642,186.6642,270,1,0.0098,50399.33
2024-01-15 10:09:31.101329,AAPL,2024-01-15,186.6499,186.6451,186.6548,186.6451,1129,-1,0.0098,210722.27
2024-01-15 10:09:32.101371,AAPL,2024-01-15,186.6527,186.6478,186.6575,186.6478,167,-1,0.0098,31170.18
2024-01-15 10:09:33.101414,AAPL,2024-01-15,186.6612,186.6563,186.6661,186.6661,174,1,0.0098,32479.9
2024-01-15 10:09:34.101457,AAPL,2024-01-15,186.6803,186.6754,186.6852,186.6754,777,-1,0.0098,145046.79
2024-01-15 10:09:35.101500,AAPL,2024-01-15,186.705,186.7001,186.7099,186.7099,348,1,0.0098,64975.03
2024-01-15 10:09:36.101542,AAPL,2024-01-15,186.6989,186.694,186.7037,186.7037,451,1,0.0098,84203.38
2024-01-15 10:09:37.101585,AAPL,2024-01-15,186.6762,186.6714,186.6811,186.6714,122,-1,0.0098,22773.91
2024-01-15 10:09:38.101628,AAPL,2024-01-15,186.6692,186.6643,186.6741,186.6741,297,1,0.0098,55442.2
2024-01-15 10:09:39.101671,AAPL,2024-01-15,186.6736,186.6688,186.6785,186.6785,466,1,0.0098,86992.19
2024-01-15 10:09:40.101713,AAPL,2024-01-15,186.6572,186.6523,186.6621,186.6621,141,1,0.0098,26319.35
2024-01-15 10:09:41.101756,AAPL,2024-01-15,186.6409,186.636,186.6458,186.636,403,-1,0.0098,75214.31
2024-01-15 10:09:42.101799,AAPL,2024-01-15,186.6468,186.6419,186.6516,186.6419,206,-1,0.0098,38448.23
2024-01-15 10:09:43.101841,AAPL,2024-01-15,186.6459,186.641,186.6508,186.6508,145,1,0.0098,27064.37
2024-01-15 10:09:44.101884,AAPL,2024-01-15,186.6465,186.6416,186.6514,186.6416,548,-1,0.0098,102279.6
2024-01-15 10:09:45.101927,AAPL,2024-01-15,186.6336,186.6287,186.6384,186.6384,607,1,0.0098,113289.53
2024-01-15 10:09:46.101970,AAPL,2024-01-15,186.6296,186.6248,186.6345,186.6248,269,-1,0.0098,50202.06
2024-01-15 10:09:47.102012,AAPL,2024-01-15,186.6139,186.609,186.6188,186.609,349,-1,0.0098,65126.55
2024-01-15 10:09:48.102055,AAPL,2024-01-15,186.6291,186.6242,186.6339,186.6242,704,-1,0.0098,131383.42
2024-01-15 10:09:49.102098,AAPL,2024-01-15,186.6467,186.6418,186.6516,186.6516,177,1,0.0098,33037.33
